event_id,product_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
3734,198,2022-03-04 03:48:07,sms,0,1,0,incoming,----------,+55-58-58027115,+55-24-24316101
3735,198,2022-03-05 18:31:05,sms,0,1,0,outgoing,----------,+55-72-72714450,+55-34-34832825
3736,198,2022-03-05 14:08:11,data,0,0,60,outgoing,----------,+55-17-17285236,+55-86-86873356
3737,198,2022-03-07 22:02:34,sms,0,1,0,outgoing,roaming,+55-10-10835647,+55-53-53435628
3738,198,2022-03-01 08:38:50,sms,0,1,0,outgoing,----------,+55-84-84743422,+55-28-28474058
3739,177,2022-03-02 21:46:31,sms,0,1,0,outgoing,----------,+55-58-58485565,+55-56-56314165
3740,177,2022-03-07 09:21:06,call,17,0,0,incoming,----------,+55-66-66244144,+55-62-62273757
3741,177,2022-03-05 08:01:03,call,45,0,0,outgoing,----------,+55-07-07683686,+55-58-58851438
3742,177,2022-03-06 07:17:45,data,0,0,28,outgoing,----------,+55-56-56530203,+55-10-10155180
3743,72,2022-03-03 07:05:57,data,0,0,166,outgoing,----------,+55-64-64521181,+55-61-61306836
3744,72,2022-03-01 20:23:04,data,0,0,161,incoming,----------,+55-68-68445005,+55-65-65664483
3745,72,2022-03-04 15:11:24,sms,0,1,0,outgoing,----------,+55-40-40051361,+55-50-50235375
3746,110,2022-03-01 16:47:34,data,0,0,171,outgoing,roaming,+55-83-83348767,+55-13-13864227
3747,110,2022-03-06 07:37:49,data,0,0,118,outgoing,----------,+55-41-41580757,+767-27-58771589
3748,110,2022-03-03 02:44:39,data,0,0,197,incoming,----------,+55-63-63873141,+55-75-75068176
3749,110,2022-03-01 01:58:13,sms,0,1,0,incoming,----------,+55-34-34220013,+55-14-14067272
3750,110,2022-03-02 12:01:06,data,0,0,95,outgoing,----------,+55-81-81188285,+55-04-04022730
3751,110,2022-03-03 20:42:42,sms,0,1,0,outgoing,----------,+55-33-33168141,+55-13-13162868
3752,101,2022-03-03 06:31:36,call,22,0,0,outgoing,----------,+55-24-24316101,+55-21-21203415
3753,101,2022-03-04 20:21:31,sms,0,1,0,incoming,----------,+55-56-56530203,+55-43-43175628
3754,101,2022-03-04 05:29:35,call,15,0,0,incoming,----------,+55-88-88038751,+55-37-37783450
3755,101,2022-03-01 18:55:31,data,0,0,65,incoming,----------,+55-08-08362670,+55-13-13803107
3756,101,2022-03-03 11:23:21,data,0,0,159,outgoing,----------,+55-31-31304607,+55-25-25860708
3757,101,2022-03-07 04:56:27,data,0,0,168,incoming,----------,+55-12-12300222,+55-10-10400202
3758,101,2022-03-05 14:40:15,sms,0,1,0,outgoing,roaming,+55-23-23584150,+55-18-18421737
3759,101,2022-03-01 11:43:06,call,40,0,0,incoming,----------,+55-60-60111680,+55-67-67833064
3760,101,2022-03-07 23:10:11,call,49,0,0,outgoing,----------,+55-57-57635106,+55-84-84282284
3761,212,2022-03-07 18:29:27,call,21,0,0,incoming,----------,+55-84-84783848,+55-73-73715854
3762,212,2022-03-04 03:41:53,data,0,0,59,incoming,roaming,+55-86-86718837,+55-11-11811477
3763,212,2022-03-01 13:23:56,call,42,0,0,incoming,----------,+55-41-41580757,+55-21-21818426
3764,212,2022-03-03 20:29:49,sms,0,1,0,outgoing,----------,+55-62-62847835,+55-55-55116684
3765,195,2022-03-01 23:20:48,data,0,0,181,incoming,----------,+55-14-14375372,+55-76-76288048
3766,195,2022-03-03 08:10:53,call,7,0,0,incoming,roaming,+55-88-88742758,+55-40-40243344
3767,233,2022-03-02 04:59:04,call,7,0,0,incoming,----------,+55-38-38236884,+55-65-65300441
3768,233,2022-03-03 17:46:12,data,0,0,119,incoming,----------,+55-41-41333406,+55-03-03247656
3769,233,2022-03-06 23:49:34,call,5,0,0,outgoing,----------,+55-22-22461325,+55-66-66786535
3770,233,2022-03-02 21:47:15,sms,0,1,0,incoming,----------,+55-00-00811310,+55-61-61855416
3771,233,2022-03-05 08:08:24,data,0,0,182,incoming,----------,+55-75-75277125,+55-54-54445324
3772,178,2022-03-02 20:35:24,data,0,0,189,incoming,----------,+55-03-03245558,+55-05-05176227
3773,178,2022-03-06 16:27:58,call,31,0,0,outgoing,----------,+55-16-16165143,+55-22-22488308
3774,140,2022-03-01 05:37:02,sms,0,1,0,incoming,----------,+55-16-16860288,+55-45-45407416
3775,140,2022-03-02 16:14:36,call,28,0,0,incoming,----------,+55-56-56763825,+55-54-54881117
3776,140,2022-03-01 08:36:39,data,0,0,33,incoming,----------,+55-88-88508515,+55-50-50824712
3777,140,2022-03-01 08:03:01,call,45,0,0,outgoing,----------,+55-12-12405171,+55-31-31304607
3778,140,2022-03-06 18:41:06,data,0,0,21,outgoing,roaming,+55-73-73741404,+55-15-15718166
3779,140,2022-03-06 02:24:41,data,0,0,88,outgoing,----------,+55-81-81480760,+55-76-76544257
3780,140,2022-03-04 10:47:48,data,0,0,2,incoming,----------,+55-76-76406042,+55-17-17645427
3781,66,2022-03-03 02:55:03,sms,0,1,0,incoming,----------,+55-11-11000728,+55-46-46283341
3782,66,2022-03-06 21:11:11,data,0,0,28,outgoing,roaming,+55-20-20402146,+55-77-77443187
3783,66,2022-03-02 05:25:47,sms,0,1,0,outgoing,----------,+55-71-71021221,+55-57-57002837
3784,66,2022-03-03 03:06:45,data,0,0,132,incoming,----------,+55-27-27604413,+55-66-66386273
3785,66,2022-03-05 10:17:04,sms,0,1,0,incoming,----------,+55-37-37365873,+55-44-44488586
3786,66,2022-03-03 05:27:16,sms,0,1,0,incoming,----------,+55-77-77548316,+55-22-22742713
3787,156,2022-03-06 07:02:58,call,40,0,0,outgoing,----------,+55-21-21225305,+55-47-47521167
3788,36,2022-03-03 20:51:29,sms,0,1,0,outgoing,----------,+55-72-72106125,+55-05-05042144
3789,36,2022-03-07 20:03:49,call,21,0,0,outgoing,----------,+55-03-03751841,+55-60-60876113
3790,36,2022-03-03 14:26:35,call,39,0,0,incoming,----------,+55-13-13641506,+55-75-75277125
3791,36,2022-03-05 03:29:44,data,0,0,176,outgoing,roaming,+55-73-73715854,+55-81-81567355
3792,36,2022-03-03 16:51:12,data,0,0,9,incoming,----------,+55-78-78201551,+55-08-08472058
3793,224,2022-03-01 13:52:39,call,4,0,0,outgoing,----------,+55-23-23658024,+55-46-46320017
3794,224,2022-03-05 01:00:17,call,27,0,0,incoming,----------,+55-37-37686355,+55-13-13864227
3795,224,2022-03-02 22:11:56,data,0,0,14,outgoing,----------,+55-67-67887750,+55-84-84375040
3796,224,2022-03-07 04:51:42,sms,0,1,0,outgoing,----------,+55-66-66151736,+55-58-58485565
3797,224,2022-03-06 05:51:03,data,0,0,52,incoming,----------,+55-75-75245405,+55-80-80377230
3798,224,2022-03-07 00:40:49,call,14,0,0,outgoing,roaming,+55-24-24001285,+55-15-15718166
3799,82,2022-03-06 13:10:28,data,0,0,24,outgoing,----------,+55-17-17716554,+55-41-41486631
3800,82,2022-03-04 19:03:28,data,0,0,139,incoming,----------,+55-62-62273757,+55-18-18167211
3801,82,2022-03-01 14:25:31,sms,0,1,0,outgoing,----------,+55-81-81666467,+55-76-76406042
3802,82,2022-03-01 08:47:27,sms,0,1,0,incoming,----------,+55-10-10564840,+55-22-22568784
3803,82,2022-03-05 03:49:45,data,0,0,86,incoming,----------,+55-31-31776735,+55-27-27262555
3804,82,2022-03-05 05:51:23,call,42,0,0,outgoing,----------,+55-23-23753723,+55-40-40473617
3805,36,2022-03-07 04:54:07,sms,0,1,0,outgoing,----------,+55-20-20038308,+55-11-11302764
3806,36,2022-03-06 09:09:36,sms,0,1,0,outgoing,----------,+55-66-66272681,+55-56-56763825
3807,36,2022-03-01 02:11:05,sms,0,1,0,incoming,----------,+55-34-34224364,+55-05-05327887
3808,36,2022-03-04 13:10:37,sms,0,1,0,incoming,----------,+868-28-20730607,+55-11-11000728
3809,36,2022-03-01 16:48:12,sms,0,1,0,incoming,----------,+55-35-35643850,+55-75-75068176
3810,176,2022-03-07 17:57:17,sms,0,1,0,outgoing,----------,+55-25-25205125,+55-50-50318485
3811,176,2022-03-07 15:10:36,data,0,0,69,incoming,----------,+55-13-13618880,+55-70-70205283
3812,134,2022-03-05 00:18:53,call,7,0,0,incoming,----------,+55-44-44518663,+55-42-42734822
3813,134,2022-03-02 21:47:52,data,0,0,46,incoming,----------,+55-40-40051361,+55-30-30204236
3814,134,2022-03-06 01:12:21,data,0,0,114,outgoing,----------,+55-38-38236884,+55-18-18755020
3815,134,2022-03-04 14:54:27,sms,0,1,0,outgoing,----------,+55-06-06621258,+479-30-46622673
3816,134,2022-03-02 06:05:43,call,4,0,0,incoming,----------,+55-51-51660835,+55-31-31031103
3817,134,2022-03-02 02:53:38,sms,0,1,0,outgoing,----------,+55-22-22570374,+55-54-54656764
3818,147,2022-03-04 13:11:22,call,30,0,0,outgoing,roaming,+55-24-24208482,+55-78-78806657
3819,147,2022-03-06 21:22:46,data,0,0,54,incoming,----------,+55-83-83516815,+55-42-42682671
3820,147,2022-03-02 00:52:48,data,0,0,9,outgoing,----------,+55-84-84282284,+55-42-42847311
3821,147,2022-03-02 08:04:27,call,43,0,0,outgoing,----------,+55-17-17322108,+55-87-87183007
3822,147,2022-03-06 07:04:13,call,21,0,0,incoming,----------,+55-37-37400010,+55-74-74505167
3823,147,2022-03-03 05:46:49,call,24,0,0,outgoing,----------,+55-05-05352563,+55-23-23200815
3824,147,2022-03-06 09:45:21,call,32,0,0,outgoing,roaming,+55-48-48105111,+55-18-18040808
3825,157,2022-03-02 11:12:05,sms,0,1,0,incoming,----------,+55-86-86856111,+55-18-18165084
3826,157,2022-03-06 11:45:47,call,23,0,0,outgoing,----------,+55-81-81051624,+55-54-54433355
3827,157,2022-03-03 12:42:24,sms,0,1,0,outgoing,----------,+55-31-31284537,+55-26-26576858
3828,157,2022-03-05 12:55:38,call,36,0,0,incoming,----------,+55-22-22673110,+55-53-53121644
3829,95,2022-03-01 13:00:08,data,0,0,170,incoming,----------,+55-20-20225233,+55-13-13520211
3830,95,2022-03-05 05:41:36,data,0,0,29,incoming,----------,+55-22-22457454,+55-00-00058865
3831,95,2022-03-04 00:10:52,data,0,0,104,incoming,----------,+55-88-88356011,+55-22-22053440
3832,220,2022-03-04 21:10:54,sms,0,1,0,outgoing,----------,+55-20-20703428,+55-02-02011715
3833,220,2022-03-03 22:41:21,data,0,0,130,outgoing,roaming,+55-21-21371210,+55-25-25002837
3834,87,2022-03-05 02:33:56,sms,0,1,0,incoming,----------,+55-88-88740683,+55-45-45876708
3835,87,2022-03-05 19:51:18,call,38,0,0,incoming,----------,+55-70-70147466,+55-81-81567355
3836,87,2022-03-01 07:39:33,sms,0,1,0,incoming,----------,+55-51-51553856,+55-62-62546783
3837,87,2022-03-01 14:13:57,data,0,0,155,outgoing,----------,+55-86-86180133,+55-88-88402185
3838,87,2022-03-01 17:25:01,sms,0,1,0,outgoing,----------,+55-55-55016401,+55-22-22461325
3839,87,2022-03-07 08:17:25,sms,0,1,0,outgoing,----------,+55-37-37644703,+55-00-00481634
3840,87,2022-03-06 15:16:12,data,0,0,42,incoming,----------,+720-11-37933953,+55-63-63358254
3841,87,2022-03-03 23:37:29,call,30,0,0,outgoing,----------,+55-00-00734743,+55-45-45177477
3842,216,2022-03-05 08:08:55,sms,0,1,0,outgoing,----------,+55-38-38184211,+55-01-01851872
3843,216,2022-03-02 23:08:07,sms,0,1,0,incoming,----------,+55-67-67887750,+55-14-14067272
3844,92,2022-03-06 00:59:22,call,25,0,0,incoming,----------,+55-50-50682525,+55-70-70154858
3845,92,2022-03-04 11:56:11,sms,0,1,0,outgoing,----------,+55-50-50273331,+55-43-43037035
3846,92,2022-03-03 23:50:45,sms,0,1,0,outgoing,----------,+55-84-84470862,+55-55-55000030
3847,92,2022-03-01 16:50:28,data,0,0,179,outgoing,----------,+55-31-31351600,+410-13-35876124
3848,92,2022-03-03 00:54:55,sms,0,1,0,outgoing,----------,+55-84-84743422,+55-07-07753754
3849,166,2022-03-05 04:31:22,data,0,0,176,incoming,----------,+55-37-37864314,+55-40-40051361
3850,166,2022-03-02 09:27:32,data,0,0,30,outgoing,----------,+55-54-54445324,+55-51-51264436
3851,166,2022-03-05 18:55:35,sms,0,1,0,outgoing,----------,+55-35-35311758,+55-76-76288048
3852,116,2022-03-03 07:08:48,sms,0,1,0,outgoing,----------,+55-46-46055327,+55-56-56311026
3853,116,2022-03-02 05:54:11,call,47,0,0,incoming,----------,+55-51-51803376,+55-40-40878030
3854,116,2022-03-06 20:51:56,data,0,0,104,outgoing,----------,+55-58-58372364,+55-14-14083383
3855,116,2022-03-07 17:25:29,sms,0,1,0,outgoing,roaming,+55-12-12814277,+55-27-27078088
3856,116,2022-03-07 03:59:30,sms,0,1,0,outgoing,----------,+55-23-23432462,+55-08-08165160
3857,116,2022-03-06 23:09:14,data,0,0,113,outgoing,----------,+55-70-70634330,+55-58-58372364
3858,76,2022-03-02 14:33:26,data,0,0,54,incoming,----------,+55-32-32253082,+55-47-47521167
3859,76,2022-03-06 11:03:45,call,14,0,0,outgoing,----------,+55-60-60224737,+55-07-07311004
3860,76,2022-03-05 14:11:42,call,19,0,0,outgoing,----------,+55-42-42682671,+55-48-48332081
3861,76,2022-03-06 06:00:31,data,0,0,77,outgoing,roaming,+55-73-73554455,+55-66-66412756
3862,76,2022-03-03 04:46:04,sms,0,1,0,incoming,----------,+55-12-12730177,+55-27-27078088
3863,67,2022-03-01 09:01:30,call,37,0,0,outgoing,----------,+55-44-44610751,+55-03-03670513
3864,67,2022-03-07 10:27:45,call,41,0,0,incoming,----------,+55-08-08520055,+55-77-77443187
3865,67,2022-03-03 03:21:38,data,0,0,166,outgoing,----------,+55-47-47634085,+55-53-53850465
3866,67,2022-03-06 05:21:47,data,0,0,118,outgoing,----------,+55-17-17140655,+55-12-12327084
3867,212,2022-03-05 20:41:20,sms,0,1,0,incoming,----------,+55-05-05171575,+55-45-45876708
3868,212,2022-03-02 22:53:24,sms,0,1,0,outgoing,----------,+55-02-02218027,+490-47-65961754
3869,212,2022-03-04 18:49:18,sms,0,1,0,outgoing,----------,+55-65-65664483,+55-17-17112535
3870,212,2022-03-07 15:33:46,data,0,0,134,outgoing,----------,+55-84-84070846,+55-72-72260500
3871,70,2022-03-04 12:16:55,sms,0,1,0,outgoing,----------,+55-73-73677748,+55-82-82786810
3872,4,2022-03-02 05:31:39,sms,0,1,0,outgoing,----------,+55-37-37216088,+55-08-08327853
3873,4,2022-03-01 23:55:59,call,46,0,0,outgoing,----------,+55-73-73720810,+55-27-27537311
3874,68,2022-03-07 01:20:00,sms,0,1,0,outgoing,----------,+55-00-00155583,+55-11-11761108
3875,68,2022-03-01 02:55:23,data,0,0,35,incoming,----------,+55-75-75777750,+55-70-70550580
3876,68,2022-03-02 09:52:17,sms,0,1,0,incoming,----------,+55-66-66642875,+55-33-33534881
3877,29,2022-03-06 16:14:12,data,0,0,113,outgoing,----------,+55-47-47507730,+55-12-12248421
3878,29,2022-03-01 02:55:52,call,13,0,0,incoming,----------,+55-56-56045852,+55-56-56044787
3879,29,2022-03-03 19:54:12,call,43,0,0,incoming,----------,+55-86-86180133,+55-04-04753056
3880,29,2022-03-01 13:25:42,data,0,0,85,outgoing,----------,+55-70-70550580,+55-15-15752216
3881,10,2022-03-02 23:00:48,sms,0,1,0,incoming,----------,+55-51-51638044,+55-85-85735735
3882,10,2022-03-01 01:22:57,data,0,0,19,incoming,----------,+55-33-33028220,+55-00-00630363
3883,10,2022-03-04 00:47:30,data,0,0,41,incoming,----------,+55-48-48630548,+55-81-81731186
3884,10,2022-03-03 22:10:17,call,45,0,0,outgoing,----------,+55-62-62847835,+55-84-84465204
3885,62,2022-03-03 16:10:32,call,32,0,0,incoming,----------,+55-53-53346557,+55-62-62466831
3886,62,2022-03-07 23:58:30,data,0,0,78,incoming,roaming,+154-84-24693648,+55-56-56045852
3887,62,2022-03-02 21:07:43,data,0,0,174,incoming,----------,+55-54-54140614,+55-76-76034886
3888,62,2022-03-01 12:18:45,call,10,0,0,outgoing,----------,+55-57-57002837,+55-66-66412756
3889,62,2022-03-06 06:04:56,data,0,0,5,incoming,----------,+55-05-05327887,+55-28-28626730
3890,62,2022-03-07 07:00:47,sms,0,1,0,outgoing,----------,+55-85-85642732,+55-32-32128217
3891,62,2022-03-01 20:05:13,sms,0,1,0,outgoing,----------,+55-81-81582785,+55-08-08717555
3892,62,2022-03-04 10:07:11,data,0,0,40,outgoing,----------,+55-03-03247656,+55-43-43115082
3893,62,2022-03-01 19:30:17,sms,0,1,0,outgoing,----------,+55-36-36818553,+55-78-78021883
3894,88,2022-03-04 06:15:46,data,0,0,68,incoming,----------,+55-81-81211268,+55-81-81008888
3895,88,2022-03-06 12:38:15,call,2,0,0,outgoing,----------,+55-88-88742758,+55-60-60610774
3896,88,2022-03-02 13:58:27,data,0,0,22,incoming,----------,+55-53-53358850,+55-15-15104275
3897,88,2022-03-01 05:58:15,data,0,0,87,outgoing,----------,+55-38-38277411,+55-74-74505167
3898,88,2022-03-03 00:35:42,call,11,0,0,outgoing,----------,+55-50-50682525,+55-43-43164853
3899,88,2022-03-07 05:05:34,data,0,0,125,incoming,----------,+55-27-27262555,+55-54-54433355
3900,88,2022-03-01 08:12:12,sms,0,1,0,outgoing,----------,+55-03-03316605,+55-27-27808260
3901,88,2022-03-07 12:00:31,sms,0,1,0,incoming,----------,+55-66-66757402,+55-04-04764613
3902,74,2022-03-07 09:11:08,data,0,0,30,outgoing,----------,+55-62-62027321,+55-52-52776338
3903,74,2022-03-05 17:54:40,data,0,0,79,outgoing,----------,+55-88-88356011,+55-32-32048363
3904,74,2022-03-07 07:30:57,call,3,0,0,outgoing,----------,+55-10-10510188,+449-45-55759816
3905,74,2022-03-01 21:54:10,call,37,0,0,incoming,----------,+55-71-71178856,+55-12-12731074
3906,74,2022-03-01 12:42:17,sms,0,1,0,incoming,----------,+55-45-45663748,+55-02-02475206
3907,74,2022-03-07 10:58:36,sms,0,1,0,outgoing,----------,+55-55-55055285,+55-80-80285333
3908,74,2022-03-05 16:07:04,call,42,0,0,incoming,----------,+55-72-72582203,+55-20-20578778
3909,74,2022-03-04 10:30:39,sms,0,1,0,incoming,----------,+39-57-33148941,+55-53-53082562
3910,17,2022-03-05 15:35:29,data,0,0,54,outgoing,----------,+55-10-10246523,+55-84-84440078
3911,17,2022-03-02 14:17:01,sms,0,1,0,outgoing,----------,+55-58-58851438,+55-44-44518663
3912,17,2022-03-03 21:08:46,call,19,0,0,incoming,----------,+55-37-37303424,+55-07-07102016
3913,17,2022-03-03 05:30:57,sms,0,1,0,incoming,----------,+55-48-48105111,+55-36-36766441
3914,17,2022-03-03 09:00:12,data,0,0,191,incoming,roaming,+55-77-77443187,+55-24-24162435
3915,17,2022-03-02 14:06:59,data,0,0,63,outgoing,----------,+55-41-41806435,+55-23-23658024
3916,17,2022-03-05 07:15:05,call,3,0,0,incoming,----------,+55-81-81188285,+55-07-07266735
3917,17,2022-03-03 04:48:09,sms,0,1,0,outgoing,----------,+55-01-01570503,+55-84-84070846
3918,147,2022-03-03 08:36:04,call,41,0,0,incoming,----------,+55-07-07311004,+55-31-31304607
3919,147,2022-03-04 09:56:17,data,0,0,83,outgoing,----------,+55-67-67485163,+55-86-86263480
3920,147,2022-03-05 02:11:56,sms,0,1,0,outgoing,----------,+55-20-20578778,+55-85-85642732
3921,147,2022-03-07 23:11:12,call,19,0,0,outgoing,----------,+55-51-51278561,+55-32-32752333
3922,147,2022-03-04 20:35:49,call,2,0,0,outgoing,----------,+55-45-45437525,+55-74-74435041
3923,147,2022-03-02 15:10:46,sms,0,1,0,incoming,----------,+55-54-54140614,+55-54-54510200
3924,147,2022-03-01 03:38:33,data,0,0,55,incoming,----------,+55-72-72510225,+55-28-28422764
3925,147,2022-03-01 17:52:20,call,29,0,0,incoming,----------,+55-70-70306348,+55-11-11302764
3926,147,2022-03-03 10:51:05,data,0,0,37,incoming,----------,+55-64-64163664,+55-75-75473374
3927,173,2022-03-01 22:43:54,data,0,0,67,outgoing,----------,+55-70-70538123,+233-90-65074214
3928,173,2022-03-07 21:31:47,data,0,0,169,incoming,----------,+55-00-00004672,+55-08-08165160
3929,87,2022-03-02 00:09:49,data,0,0,149,outgoing,----------,+55-08-08252832,+55-06-06786233
3930,87,2022-03-03 09:56:11,sms,0,1,0,incoming,----------,+55-84-84148864,+55-56-56557423
3931,87,2022-03-04 03:49:28,call,34,0,0,incoming,----------,+55-37-37174006,+55-62-62746082
3932,87,2022-03-07 12:19:41,call,6,0,0,outgoing,----------,+55-23-23701136,+55-74-74660702
3933,87,2022-03-02 10:12:14,data,0,0,32,incoming,----------,+55-71-71701034,+55-23-23701136
3934,87,2022-03-07 10:08:12,data,0,0,70,outgoing,----------,+55-28-28527444,+55-02-02447874
3935,87,2022-03-06 00:30:24,sms,0,1,0,incoming,----------,+55-15-15718166,+55-43-43485168
3936,87,2022-03-04 19:53:25,data,0,0,103,incoming,----------,+55-43-43722420,+55-34-34135045
3937,55,2022-03-01 19:59:37,data,0,0,110,incoming,----------,+55-30-30433305,+55-22-22461325
3938,55,2022-03-06 20:19:42,call,22,0,0,outgoing,----------,+55-57-57761434,+55-86-86180133
3939,55,2022-03-05 00:29:30,data,0,0,166,outgoing,----------,+55-66-66244144,+55-03-03218056
3940,55,2022-03-04 20:40:12,call,29,0,0,incoming,----------,+36-66-49766433,+55-07-07835438
3941,55,2022-03-07 11:35:45,call,11,0,0,outgoing,----------,+55-27-27262555,+55-66-66652420
3942,55,2022-03-06 15:52:03,data,0,0,53,outgoing,----------,+55-58-58721473,+55-08-08655217
3943,135,2022-03-01 06:58:37,sms,0,1,0,outgoing,----------,+55-02-02218027,+55-32-32450185
3944,135,2022-03-06 17:58:24,call,40,0,0,incoming,----------,+55-00-00155583,+55-13-13520211
3945,135,2022-03-01 06:40:25,call,12,0,0,outgoing,----------,+55-87-87767306,+55-16-16831225
3946,135,2022-03-06 06:11:16,call,17,0,0,outgoing,----------,+55-07-07266735,+55-18-18040808
3947,135,2022-03-07 02:54:15,sms,0,1,0,outgoing,----------,+55-04-04314372,+55-67-67582272
3948,135,2022-03-03 05:58:24,data,0,0,26,outgoing,----------,+55-86-86300141,+55-07-07288630
3949,69,2022-03-06 17:59:08,data,0,0,153,incoming,----------,+55-73-73741404,+55-85-85280134
3950,69,2022-03-01 16:32:51,call,4,0,0,incoming,----------,+55-70-70265542,+55-20-20225233
3951,69,2022-03-02 05:37:21,call,23,0,0,outgoing,----------,+55-20-20703428,+55-32-32450185
3952,69,2022-03-07 23:33:28,data,0,0,184,outgoing,----------,+55-15-15484105,+55-28-28474058
3953,69,2022-03-07 05:00:14,sms,0,1,0,incoming,----------,+55-11-11112587,+55-03-03751841
3954,69,2022-03-02 01:35:42,call,20,0,0,outgoing,----------,+55-44-44860634,+55-26-26144325
3955,69,2022-03-07 20:27:02,call,44,0,0,outgoing,----------,+55-48-48547473,+55-85-85330727
3956,69,2022-03-01 15:39:36,data,0,0,28,incoming,roaming,+55-81-81731186,+55-48-48826828
